keyword,id,rank
pulmonary arrest,IJEMyiGedfw,6
pulmonary arrest,o57b_tHAOJI,7
pulmonary arrest,3Lu_zOFkpqA,8
pulmonary arrest,w32PUDL2lb8,9
pulmonary arrest,eqF9ytrWnOI,10
pulmonary arrest,d45HkjY1pTI,11
pulmonary arrest,w31DdYpmOzs,12
pulmonary arrest,athIwKFavTA,13
pulmonary arrest,rvvEi4U_QaQ,14
pulmonary arrest,m6fvVLAJbE4,15
pulmonary arrest,p5goFvXBmiU,16
pulmonary arrest,YReUVdyI1iU,17
pulmonary arrest,FscYa_yB5QM,18
pulmonary arrest,FbWXo4WdFTI,19
pulmonary arrest,0ObWsApJtUI,20
pulmonary arrest,5OR-0zuw9v0,21
pulmonary arrest,UmKx7I0Broo,22
pulmonary arrest,4JlrJDrqfhc,23
pulmonary arrest,C3rColcEt_0,24
pulmonary arrest,X4C68KNYk2o,25
need to frequently nap,uEHu8LIZUKI,1
need to frequently nap,vzHXuGtUsKQ,3
need to frequently nap,8gLtDn5FL2E,4
need to frequently nap,BN9yqF6Um98,5
need to frequently nap,VaZu4CsHUP8,6
need to frequently nap,FlK54DmeCpc,7
need to frequently nap,x0HDccsh9qg,8
need to frequently nap,xpkyh_VFCzY,9
need to frequently nap,WYNUAbUsGvU,10
need to frequently nap,q7F2mNWjzgM,11
need to frequently nap,H0U1wzAvLUA,12
need to frequently nap,2dnGsucwtMk,13
need to frequently nap,AE5fr4dpruE,14
need to frequently nap,fO1j0niMns4,15
need to frequently nap,xGY2cZLW8Hw,16
need to frequently nap,8lF7YqpsdVM,17
need to frequently nap,rF8BZOK1ll4,18
need to frequently nap,xy_gGOvlhy4,19
need to frequently nap,U8X930ocmu0,20
need to frequently nap,gBpGSFBnR4g,21
need to frequently nap,eVsU-2QNT6o,22
need to frequently nap,NJ_f9onTTQE,23
need to frequently nap,TSIfkSCFfaw,24
need to frequently nap,-gau6Q4A5F4,25
inability to stay awake during the daytime,_kZVbE_coSA,1
inability to stay awake during the daytime,j5Sl8LyI7k8,3
inability to stay awake during the daytime,H0m4XiZrblU,4
inability to stay awake during the daytime,1WriLmap9dI,5
inability to stay awake during the daytime,j8J16T914hg,6
inability to stay awake during the daytime,rJ2mkv5GJhc,7
inability to stay awake during the daytime,Y-8b99rGpkM,8
inability to stay awake during the daytime,nGUHYnxlf_Y,9
inability to stay awake during the daytime,wu95JPidByY,10
inability to stay awake during the daytime,tv1ZxSEkkgw,11
inability to stay awake during the daytime,PmLUfaq5OYs,12
inability to stay awake during the daytime,kV8mrwoTy2c,13
inability to stay awake during the daytime,uAvs_0Nctek,14
inability to stay awake during the daytime,2NTYS0BBF9A,15
inability to stay awake during the daytime,U-GRp2yAB-E,16
inability to stay awake during the daytime,yFVKPcdortE,17
inability to stay awake during the daytime,oyy-M6IClQs,18
inability to stay awake during the daytime,jcrYmH1HPO4,19
inability to stay awake during the daytime,UCLipMnyCBM,20
inability to stay awake during the daytime,iMfsa7ntJZE,21
inability to stay awake during the daytime,eXmFZRgSJgU,22
inability to stay awake during the daytime,D7jfhb8xGnQ,23
inability to stay awake during the daytime,b-Fn2fLc4js,24
inability to stay awake during the daytime,CAGUVH_yIRE,25
micro-sleeps,lXO4jM_WFAA,1
micro-sleeps,mRiNug3h-N8,2
micro-sleeps,tvfMOPTsU_0,3
micro-sleeps,0O8i-hEixDU,4
micro-sleeps,JwCnJZyU70M,5
micro-sleeps,haTApXretfg,6
micro-sleeps,Hep7Ah4ZO7c,7
micro-sleeps,9DvgN02A9f0,8
micro-sleeps,7YtD86bio5U,9
micro-sleeps,F4WTwcSaaEc,10
micro-sleeps,g6Z8wRRy8lQ,11
micro-sleeps,Ppsd_QFXXSQ,12
micro-sleeps,NJY_bgv5j8c,13
micro-sleeps,LMhRa4VKPDI,14
micro-sleeps,t1Y6F0UPl2k,15
micro-sleeps,rrNJeTm8xAA,16
micro-sleeps,k5vsgYYPGYY,17
micro-sleeps,Al4ung6wJKE,18
micro-sleeps,JFQObg1IjRI,19
micro-sleeps,QL-lBcQuYAg,20
micro-sleeps,ckiLTVqhlRk,21
micro-sleeps,GZkxLTC9akY,22
micro-sleeps,E5gE1-V3yTA,23
micro-sleeps,-tnyKFt4S7M,24
micro-sleeps,n2hFl1Mc37Y,25
Gasping for air during sleep,_shMGanKHfo,1
Gasping for air during sleep,4kK2e_Mb3hM,2
Gasping for air during sleep,Z0Vk87mEpXY,3
Gasping for air during sleep,x1g3DFqFFpQ,5
Gasping for air during sleep,4nfek-bQMVY,6
Gasping for air during sleep,IMON9zmViu4,7
Gasping for air during sleep,pCJrgcC3sgI,8
Gasping for air during sleep,n7QzEENeMMo,9
Gasping for air during sleep,gcio26KP7LA,10
Gasping for air during sleep,leskf-_IsdM,11
Gasping for air during sleep,xU2dOdxptr8,12
Gasping for air during sleep,LideJlY9cAk,13
Gasping for air during sleep,6wy2O-kiZSA,14
Gasping for air during sleep,2auLobkUzSQ,15
Gasping for air during sleep,HvVa7vUSRIo,16
Gasping for air during sleep,PmM1IH-LaVQ,17
Gasping for air during sleep,oX3CZnrLxbQ,18
Gasping for air during sleep,uzLXQF-dAKI,19
Gasping for air during sleep,K6tsdKIAfl8,20
Gasping for air during sleep,LLs0YQ6JnVQ,21
Gasping for air during sleep,iR6cvd0nuok,22
Gasping for air during sleep,FDmwGrOR7y8,23
Gasping for air during sleep,_MU9PExaIKY,24
Gasping for air during sleep,nPtdkqOLLP4,25
polysomnography,9wVqyDUyIH8,1
polysomnography,xSbJi9MJDXg,2
polysomnography,0CV2QdIZ3Vc,3
polysomnography,vPHAExeqHJc,4
polysomnography,X9u5T0Dr-po,5
polysomnography,93Ql1SVctzI,6
polysomnography,_nKeMT0y_aE,7
polysomnography,7NCvT5welzw,8
polysomnography,KctlaMpqrTM,9
polysomnography,d_4UgNbCvkA,10
polysomnography,q5Hr6_akqMA,11
polysomnography,CbNSDbL7GUc,12
polysomnography,WkPjOmgh40A,13
polysomnography,kn5ykBpCmUc,14
polysomnography,PT9PFq7kkrk,15
polysomnography,0KxWatqaI6Y,16
polysomnography,QopGHzUGlxs,17
polysomnography,OxEeMOS0l54,18
polysomnography,55h8ozXlYkU,19
polysomnography,Cc6o_7ly7R0,20
polysomnography,VDpF_AskU2I,21
polysomnography,5qJsgB4zOnM,22
polysomnography,W7bCXd8ZHu8,23
polysomnography,8SuBTToTc3c,24
polysomnography,0Mi6yhtQdEU,25
OSA,t0EiX2LSB8o,1
OSA,MXz8vq2wdME,2
OSA,nysRRfx0CIA,3
OSA,qBLZwgbE0oU,4
OSA,VQfIhIGTVKM,5
OSA,g8JzXEoT9LI,6
OSA,KQJOLoKrFmI,7
OSA,-54MHXqkYVs,8
OSA,TGL52e9eZpI,9
OSA,apM-V7JUvKc,10
OSA,OfwyvMYphvw,11
OSA,G_V7lldFlWg,12
OSA,l44moJhbAyc,13
OSA,AfyAp_2RSFI,14
OSA,76eZBAKUbbY,15
OSA,e3syTOYvCFw,16
OSA,h-mc8O2l09g,17
OSA,pDXKzapWXe0,18
OSA,cctPVKkkkoc,19
OSA,uluzUk_AipE,20
Obstructive Sleep Apnea Syndrome appliance,hDLy7GgNL1s,1
Obstructive Sleep Apnea Syndrome appliance,NAYSWQO_fxI,2
Obstructive Sleep Apnea Syndrome appliance,8dXEgVK-fF4,3
Obstructive Sleep Apnea Syndrome appliance,VR31hfpNXWo,4
Obstructive Sleep Apnea Syndrome appliance,SqDT0x-sHJU,5
Obstructive Sleep Apnea Syndrome appliance,OX__sn3FEUw,6
Obstructive Sleep Apnea Syndrome appliance,i6lxO6W2-m8,7
Obstructive Sleep Apnea Syndrome appliance,EHXI00_6_Ho,8
Obstructive Sleep Apnea Syndrome appliance,MQPHgfWPsLg,9
Obstructive Sleep Apnea Syndrome appliance,t1Af_MdkxAQ,10
Obstructive Sleep Apnea Syndrome appliance,iPoG_ddQ1j0,11
Obstructive Sleep Apnea Syndrome appliance,7qyXJttVxTU,12
Obstructive Sleep Apnea Syndrome appliance,i5VWOUB0OP0,13
Obstructive Sleep Apnea Syndrome appliance,ztfWSGBWvTs,14
Obstructive Sleep Apnea Syndrome appliance,h4cLjgVktYA,15
Obstructive Sleep Apnea Syndrome appliance,DF3nYvBLlM0,16
Obstructive Sleep Apnea Syndrome appliance,-CExkrL0d7w,17
Obstructive Sleep Apnea Syndrome appliance,veIwA4-oASo,18
Obstructive Sleep Apnea Syndrome appliance,DyO3bg1Dwoc,19
Obstructive Sleep Apnea Syndrome appliance,mEwsFBmIEu8,20
Obstructive Sleep Apnea Syndrome appliance,d1mPKy_z1vE,21
Obstructive Sleep Apnea Syndrome appliance,-FJDp9J8y3I,22
Obstructive Sleep Apnea Syndrome appliance,N3Cih36VtaQ,23
Obstructive Sleep Apnea Syndrome appliance,JGmtNCgz1Pk,24
Obstructive Sleep Apnea Syndrome appliance,NZszF7OaDVE,25
pain in front center of brain,MnOITHXlW6U,1
pain in front center of brain,plrT_MfuUP4,2
pain in front center of brain,gpxx7UROmdU,3
pain in front center of brain,PiTLR1XlX4M,4
pain in front center of brain,zR-1M95Kthw,5
pain in front center of brain,8E0ziLC_cYM,6
pain in front center of brain,vGgMOvDY0oU,7
pain in front center of brain,B0EhNajqkdU,8
pain in front center of brain,lGtGtuS_zo8,9
pain in front center of brain,7vTtoWcrBls,10
pain in front center of brain,otUVzK4hToM,11
pain in front center of brain,4ABAS3tkkuE,12
pain in front center of brain,I7wfDenj6CQ,13
pain in front center of brain,qbY7uix2ZS0,14
pain in front center of brain,qTq3PuDHUWg,15
pain in front center of brain,IENiuSgwFCQ,16
pain in front center of brain,KZSMa2URHGs,17
pain in front center of brain,OsrLDfnex_c,18
pain in front center of brain,RmYnSxnQllg,19
pain in front center of brain,mJAmIZpVn5Y,20
pain in front center of brain,1P0Ffk6vzAs,21
pain in front center of brain,mYJx1LgU0bQ,22
pain in front center of brain,rJEcJKflGjs,23
pain in front center of brain,cqhwkBSzhd4,24
pain in front center of brain,MG-nkYOsqyM,25
